compensation,date,early_access,found_funny,found_helpful,found_unhelpful,hours,page,page_order,product_id,products,recommended,text,user_id,username,,,
,2020-01-22,FALSE,,,,161.9,755,3,292030,15,TRUE,The best quests along with beautiful open world. Sometimes I play in a cloudy weather to get sun sunlight with the feeling of my eyes get dazzled.,7.65612E+16,firatyilmazz00,,,
,2020-01-22,FALSE,,,,37.3,755,4,292030,53,TRUE,So far sitting on the top 3 games i've ever played in my life.,7.65612E+16,Zezim00,,,
,2020-01-22,FALSE,,,,54.1,755,5,292030,57,TRUE,masterpiece,7.65612E+16,Valdi,,,
,2020-01-22,FALSE,,,,74.7,755,6,292030,140,TRUE,"one of the best rpg's out there, this might even win over fallout new vegas because it looks and plays alot nicer. best developer out there as well. psyched for cyberpunk!",,Its Ya Boi Sammy,,,
,2020-01-22,FALSE,,,,112.2,755,7,292030,135,TRUE,Best game I've ever played. Everything you could ever want from an adventure fantasy RPG. Give me a Wiitcher 4...,7.65612E+16,Tyrone Lancaster,,,
,2020-01-22,FALSE,,,,90.2,755,8,292030,748,TRUE,good game,,Genma,,,
,2020-01-22,FALSE,,,,68.5,755,9,292030,48,TRUE,yassssssss,7.65612E+16,ChineseMario,,,
,2020-01-22,FALSE,,,,74.1,756,0,292030,44,TRUE,all round great game,,salad,,,
,2020-01-22,FALSE,,,,21.7,756,1,292030,149,TRUE,A fun game but somehow keeps crashing even after reinstalling,,Borghild,,,
,2020-01-22,FALSE,,,,71.2,756,2,292030,13,TRUE,"i have a potato PC, but i just installed a low quality graphs config and then added some awesome magic mods that make this game p fun, although its tedious with bad graphics due to difficulty of finding anything",7.65612E+16,redmind,,,
,2020-01-22,FALSE,,,,275.3,756,3,292030,8,TRUE,Out-bloody-standing! Masterpiece! <3,,CiriYenTriss,,,
,2020-01-22,FALSE,,,,97.6,756,4,292030,42,TRUE,yes,,spyro is gay,,,
,2020-01-22,FALSE,,,,49.4,756,5,292030,388,TRUE,=],,Fritsol,,,
,2020-01-22,FALSE,,,,58.8,756,6,292030,62,TRUE,"This games story is so well made. I can understand why it became the number 1 game of 2015. The combat mechanics in the game is so damn good, the monsters well made too, and also the making of each and every character and charactaristics is nearly flawless. Well done.",7.65612E+16,Weeb,,,
,2020-01-22,FALSE,,,,135.7,756,7,292030,41,TRUE,"At this point i have written both a good and bad reviews of this game, so here is my final opinion after multiple runthroughs of then game.
Cons:
My first runthrough of the game, some of the quests became bugged to the point where the game became unplayable and i had to start over, this really ♥♥♥♥♥♥ me off.
Pros:
- The dialogue in this game is amazing, you have to think so carefully about your choices.
- The fights are always a good challenge, they really make you think about how to fight each
opponent, not to mention the swordplay
- Story is ♥♥♥♥ing amazing
- Characters are great
Overall Great Game.",7.65612E+16,boris,,,
,2020-01-22,FALSE,,,,159.1,756,8,292030,34,TRUE,ok i guess,7.65612E+16,Toit,,,
,2020-01-22,FALSE,,,,747.7,756,9,292030,95,TRUE,"If you like RPGs you need to play this game. If you like amazing graphics, open worlds, and storylines that will make you think about what right and wrong actually mean, you need to play this game.
This is the best game made in my lifetime. Just play it.",,cagftw00,,,
,2020-01-22,FALSE,,,,527.6,757,0,292030,112,TRUE,F***ing awesome game tons of replayable gameplay just look at how many hours I have on it,7.65612E+16,Piemonster48,,,
,2020-01-22,FALSE,,,,60.4,757,1,292030,30,TRUE,worth every single penny,,scary terry,,,
,2020-01-22,FALSE,,,,138.4,757,2,292030,72,TRUE,It's taken up my time,7.65612E+16,MuffinMike,,,
,2020-01-22,FALSE,,,,6.6,757,3,292030,111,TRUE,"Fun Game with a solid story, the camera is a little clunky.",,warpman,,,
,2020-01-22,FALSE,,,,195.9,757,4,292030,56,TRUE,One of the best rpgs ever made,7.65612E+16,irwineodguy,,,
,2020-01-22,FALSE,,,,95.9,757,5,292030,43,TRUE,one of the best RPG games of all time amazing story amazing characters amazing gameplay 10/10 would bang a third time!,,TheGamingTorch,,,
,2020-01-22,FALSE,,,,162.1,757,6,292030,48,TRUE,good,7.65612E+16,turtle,,,
,2020-01-22,FALSE,,,,85.7,757,7,292030,142,TRUE,"Most notable for it's characters, story, and music, this game is solid. However, it's combat is pretty stale and not very nuanced or satisfying. Despite that, i'd still recommend it to anyone who loves fantasy RPG's, but outside of that it's a bit overhyped considering the most integral part of the gameplay is a bit whack. 7.5/10",,Balgrik,,,
,2020-01-22,FALSE,,,,148.7,757,8,292030,16,TRUE,"Main protagonist is Geralt of Rivia , serial plower and generaly most bad ♥♥�?dude with gwent addiction . . ..  If you never played it . . . what are you waiting for ? game has masterpiece tag for a good reason :D",7.65612E+16,Seph,,,
,2020-01-22,FALSE,,,,86.7,757,9,292030,284,TRUE,"Fight monsters, sleep with sorceresses, make bank.",,Stinkfist,,,
,2020-01-22,FALSE,,,,99.3,758,0,292030,11,TRUE,fun,7.65612E+16,14aabdi,,,
,2020-01-22,FALSE,,,,109.5,758,1,292030,27,TRUE,"Good game, but some quests are boring",7.65612E+16,Бухгалтер,,,
,2020-01-22,FALSE,,,,232.2,758,2,292030,79,TRUE,"fantastic world, story, gameplay and much more fantastic stuff",,Travis,,,
,2020-01-22,FALSE,,,,39.7,758,3,292030,11,TRUE,Dank,,5 iq,,,
,2020-01-22,FALSE,,,,93.4,758,4,292030,131,TRUE,Best game,7.65612E+16,x_x,,,
,2020-01-22,FALSE,,,,70.2,758,5,292030,43,TRUE,fuun,7.65612E+16,Cam,,,
,2020-01-22,FALSE,,,,154.7,758,6,292030,60,TRUE,Both the main game and the dlc's are incredible.,,CamillaTheHippie,,,
,2020-01-22,FALSE,,,,25.6,758,7,292030,17,TRUE,"story is good, combat is ♥♥♥♥",,BeSoEasy,,,
,2020-01-22,FALSE,,,,43,758,8,292030,15,TRUE,gg,7.65612E+16,StSebbe,,,
,2020-01-22,FALSE,,,,131.8,758,9,292030,5,TRUE,by far best RPG there is,7.65612E+16,d8rshe,,,
,2020-01-22,FALSE,,,,89.2,759,0,292030,10,TRUE,Good game,7.65612E+16,Hellraiser,,,
,2020-01-22,FALSE,,,,26.8,759,1,292030,45,TRUE,Overall is good :),7.65612E+16,Katya,,,
,2020-01-22,FALSE,,,,92.9,759,2,292030,53,TRUE,noice,7.65612E+16,BOT Gorilla,,,
,2020-01-22,FALSE,,,,84.7,759,3,292030,84,TRUE,Geralt is T H I C C,7.65612E+16,Ayy Lmao,,,
Product received for free,2020-01-22,FALSE,,,,304,759,4,292030,35,TRUE,dvdsfdsf,7.65612E+16,Ard Feainn,,,
,2020-01-22,FALSE,,,,1273.7,759,5,292030,53,TRUE,Addicting,7.65612E+16,Carlos777,,,
,2020-01-22,FALSE,,,,125.2,759,6,292030,11,TRUE,good,7.65612E+16,Lasse,,,
Product received for free,2020-01-22,FALSE,,,,25.8,759,7,292030,261,TRUE,I just finished the main story on the GOG version of the game. Truly my personal best of the decade.,,Muri,,,
,2020-01-22,FALSE,,,,62.8,759,8,292030,41,TRUE,i like,7.65612E+16,Ragequaza,,,
,2020-01-22,FALSE,,,,206.2,759,9,292030,41,TRUE,cool,7.65612E+16,venemelmunoz,,,
,2020-01-22,FALSE,,,,67.9,760,0,292030,26,TRUE,Cool,7.65612E+16,hoabinh1511996,,,
,2020-01-22,FALSE,,,,97.7,760,1,292030,122,TRUE,10/10 epic storyline,,VJ Nico,,,
,2020-01-22,FALSE,,,,6.7,760,2,292030,117,TRUE,veewe gewd,7.65612E+16,Ryou Weirdo,,,
,2020-01-22,FALSE,,,,41,760,3,292030,37,TRUE,"I've played this before when it was released back in 2015 I think. Never got to finish it. Started playing again from scratch. Being released 5 years ago , the graphics are still amazing imo. Great story , a must play for every rpg fan out there.",7.65612E+16,ucinb,,,
,2020-01-22,FALSE,,,,136.1,760,4,292030,16,TRUE,best game ever,,Harleen Frances Quinzel,,,
,2020-01-22,FALSE,,,,100.9,760,5,292030,9,TRUE,You will love this game no matter what. one of the best games ever made,,GRINDELWALD,,,
,2020-01-22,FALSE,,,,21.2,760,6,292030,39,TRUE,Great,7.65612E+16,Spursey,,,
,2020-01-22,FALSE,,,,150.2,760,7,292030,14,TRUE,Amazing graphics and soundtrack. I feel like I am norse legend.,7.65612E+16,Majestic Turtle,,,
,2020-01-22,FALSE,,,,94,760,8,292030,29,TRUE,"Me good, Monster Bad, People also sometimes Bad, Got confused, murdered every living soul I found, 10/10, I am a psychopath.",,Nighteyes,,,
,2020-01-22,FALSE,,,,85.1,760,9,292030,45,TRUE,gud gaem,7.65612E+16,Lumo,,,
,2020-01-22,FALSE,,,,170.6,761,0,292030,227,TRUE,GOAT,7.65612E+16,тнυѕєє-dono,,,
,2020-01-22,FALSE,,,,38.7,761,1,292030,23,TRUE,played through this on all expansions on the ps4 and re bought it on pc years later cause it was on sale for a bundle and replayed through it all again on max difficulty. very great story and open world to mess around in.,,123,,,
,2020-01-22,FALSE,,,,19.6,761,2,292030,59,TRUE,ok,,str4y,,,
,2020-01-22,FALSE,,,,596.4,761,3,292030,27,TRUE,good,7.65612E+16,k.j.rutherfurd,,,
,2020-01-22,FALSE,,,,37.8,761,4,292030,170,TRUE,"yes
i know what youre thinking, and yes you should",7.65612E+16,Choke Me Harder Daddy,,,
,2020-01-22,FALSE,,,,175,761,5,292030,116,TRUE,"All you need to know is it is considered the game of the decade and is my favorite game of all time.
I find myslef comparing ANY game I get to the Witcher 3 and how no other game has made me want to play it forever. I had 300+ hours on my Xbox then bought it on my PC and it is SO MUCH BETTER.",7.65612E+16,Faps When Sad,,,
,2020-01-22,FALSE,,,,124.3,761,6,292030,52,TRUE,good,7.65612E+16,clever,,,
,2020-01-22,FALSE,,,,99.8,761,7,292030,226,TRUE,"A very good game. Holds up amazingly and, if you are willing to commit to it, is an amazing experience to behold.",7.65612E+16,w0t,,,
,2020-01-22,FALSE,,,,18,761,8,292030,9,TRUE,Hands down this game is a masterpiece. Always support CDProjectRed. They know how to make great games.,7.65612E+16,kvncampos,,,
,2020-01-22,FALSE,,,,40.8,761,9,292030,75,TRUE,"Almost finishes mission, cutscene loads, game crashes 10/10",7.65612E+16,Cal Chuchesta,,,
,2020-01-22,FALSE,,,,81.6,762,0,292030,26,TRUE,GOOD,7.65612E+16,Zetherex,,,
,2020-01-22,FALSE,,,,404.2,762,1,292030,52,TRUE,"Do I even need to write anything down? Awsome story, an open world full of things that are actually fun to do, DLCs are amazing. Any complaints would just be me nipcking.",7.65612E+16,Celph,,,
,2020-01-22,FALSE,,,,221.1,762,2,292030,83,TRUE,Best game ever made.,7.65612E+16,Real Garwolf,,,
,2020-01-21,FALSE,,,,27,762,3,292030,7,TRUE,i truly recommend this game. Once you start playing you just fall in love.,7.65612E+16,Simo.💎,,,
,2020-01-21,FALSE,,,,70.8,762,4,292030,959,TRUE,"This game has waited to be played on my library for way too long. It's also a game that I've bought three times, because I intended to play it on consoles when it first came out. Needless to say, looking at how stunningly beautiful this game looks on PC with the maximum graphics, I left the console copies to gather dust.
Story, gameplay, audio, graphics... The Witcher 3 delivers top quality on each and every one of these segments. It'd be a waste of letters to go any deeper on to explaining how great any of those aspects are individually, so let's focus on the composition of them instead!
Game world feels very intact and provides lots of ground and water to explore. Vast amount of side quests varying from bigger quest chains to simple tasks located merely a 100 meters from quest givers are giving you a good reason to explore the world. There are only few RPG games which deliver actually interesting side quests, and Witcher has always stood up on the top of them. They do use the same character models for many of the unimportant characters, yet they manage to create an unique personality for each and every one, so not many become completely forgotten over the time.
Everything feels rewarding and the pace of the game is very well balanced. I do like the fact that you are not forced to immediately familiarize yourself with all the game's mechanics like alchemy and the use of mutagens if you decide to play on a lower difficulty level, because for me at least, chugging potions isn't something I do in any game in general. When going with a higher difficulty setting however, investigating the target of your hunt is mandatory along with choosing the right potions, oils and decotions for the job.
At the end of it all, The Witcher 3 delivers an unique experience that you'll want to keep playing for hours on end. It's familiarizing you with the world of Witchers without expecting you to have played the previous titles or missing out on the books. It's a game that doesn't demand a lot of skill to complete, yet provides a good challenge and a variety of things to master if you'd like to be challenged.
Only negative things I can say about the game are the few bugs here and there, which I have mostly encountered when having a conversation with merchants or blacksmiths (I've either got stuck to the dialogue or the shop hasn't opened at all - but this has happened about four times during my 70 hours in the game). Physics can work in weird ways at some points, especially if you're casting a flying monster off the sky using your Aard.
It's also worth mentioning some of the more cinematic cutscenes tend to look very bad in comparison to the ones generated in-game using your current outfits for both Geralt and the alternative ones for Yen, Ciri and Triss as well. When your in-game graphic settings are all maxed out, the cinematics look like they're coming from some of the earlier games. Sound design is also very poorly constructed in certain scenes towards the end, where they could be much more epic and have a lot more impact if they were given an tiny bit of an improvement.
Still, a very strong recommendation for everyone who enjoys a good RPG - you don't want to miss out on The Witcher 3!",,prodEx,,,
,2020-01-21,FALSE,,,,191.5,762,5,292030,19,TRUE,Hmm,,HManIzDaBest1,,,
,2020-01-21,FALSE,,,,216.4,762,6,292030,87,TRUE,"Just freed Dandelion. Side quests to complete. Sorry, Ciri",,DStrongStyle,,,
,2020-01-21,FALSE,,,,14.7,762,7,292030,31,TRUE,Amazing game hard to learn the controls but the story line is amazing graphics are a 10/10 would surely recommend,,Escapeyourreality,,,
,2020-01-21,FALSE,,,,282.8,762,8,292030,62,TRUE,"I think this game proves I've been missing out in life.
so by hat I've decided to pursue my dreams as a suicidal playwright and musician and I shall also pursue amazingly interesting quirky and funny danish women.",,Madlad,,,
,2020-01-21,FALSE,,,,206.8,762,9,292030,112,TRUE,much fun,,seven_N_A,,,
,2020-01-21,FALSE,,,,504.9,763,0,292030,84,TRUE,"Our hero Geralt is a witcher, a monster hunter trained since childhood to be fearsome warriors, skilled in combat, tracking, magic, and more. Witchers are given mutagens to make them stronger, faster, and resistant to toxic alchemy. Geralt, also known as the White Wolf, is the protagonist of the Witcher novels and games. He has a relationship with Triss Merigold, and his personality and politics are largely left up to the player. Witchers are meant to remain detached from conflict without taking political sides, but in the first two Witcher games, Geralt often has to make a choice between aiding humans or the persecuted non-humans. As mutants, witchers comfortably fit in neither camp. At the beginning of the first Witcher game, Geralt is found near the Witcher stronghold of Kaer Morhen, wounded, with his memory stolen by amnesia. Geralt recovers his memory over the course of The Witcher 2 and recalls that he was killed by a pitchfork-wielding villager while defending a group of nonhumans. His former lover, the sorceress Yennefer, died trying to bring him back. But both were saved by Ciri’s magical powers, and they lived in peace until Yennefer was taken by the Wild Hunt. Geralt tracked them and made a trade: his life for Yennefer’s. She was freed, and Geralt rode with the Hunt until he somehow made his escape, which is where The Witcher 1 picks up. When Geralt discovers Yennefer is alive, he sets out to find her.There are a lot of country and city names thrown around in the first few hours of The Witcher 3, and even if you remember those names from previous games, you may not remember where everything is. So, MAPS! The large map to the right, made for The Witcher 3, depicts the portions of the Northern Kingdoms explorable in The Witcher 3. When The Wild Hunt Begins, the Empire of Nilfgaard has invaded the Northern Kingdoms from the south, occupying large swaths of territory. The Witcher 3 is mostly set in the center of this conflict, in the southernmost part of the Northern Kingdoms. One of those kingdoms is Temeria, where The Witcher 1 is set, and it has already been conquered by Nilfgaard. The map below shows the boundaries of the Northern Kingdoms before the events of The Witcher 3, and depicts the land to the north of Novigrad that isn’t visible in The Witcher 3’s map. The significant kingdoms here are Redania and Kaedwen, who are still at war with the invading Nilfgaard.That's a ton of background information, so you're probably wondering where does The Witcher 3 fit into all this. The game primarily takes place on the Temerian-Redanian border and Skellige. Your goal is to find Ciri before a mysterious group called the Wild Hunt does. However, the region is currently locked in a brutal war between the Temerians and the Nilfgaardians. Battlefields are piled high with corpses, and many of the common folk have been displaced. The politics in these games can be tough to follow, but we like to think this was intentional for a few reasons. First, Geralt, being the good Witcher he is, shouldn't meddle with politics--emphasis on ""shouldn't."" Second, there are no good guys or bad guys in the world of The Witcher; it's kings and queens mobilizing the poor to fight for them. Finally, real-world politics are messy, and for this world to feel believable, the politics present should be dirty as well. You could play through this whole game and still not understand why Nilfgaard is at war with Temeria, and that's okay. The Witcher 3 is about Geralt, Ciri, and their friends. The more context you have, the better, but to some extent, being confused about the state of the world is an integral part of the experience.Though one thing to keep in mind is that ordinary folk typically don't trust Witchers, sorceresses, and non-humans simply because they're different. The so-called free state of Novigrad is currently in the middle of a bloody witch hunt. Sorceresses and non-humans are being burned at the stake. The surviving dwarves, elves, and sorceresses are being pushed into ghettos or forced to go into hiding. While there's no law against Witchers yet, most people are scared or intimidated by Geralt when they see him. The hatred for non-humans and sorceresses can be traced to the Church of The Eternal Fire and King Radovid. The Eternal Fire was founded in Novigrad, and its followers believe that the Eternal Fire will guide them through hardships. They also hate non-humans, sorceresses, and monsters. While King Radovid seems relatively indifferent towards non-humans, he specifically hates sorcerers and sorceresses, especially one named Philipa Eilhart. Because of this, King Radovid turns a blind eye to the Church of Eternal Fire's intolerant behavior. Presumably, as a result of the hatred and violence brewing from this social climate, the Lodge of Sorceresses is a shell of its former self. The once-powerful group of sorceresses played a significant role in the realm's politics. Although some of their tactics were shady, many of them advised kings and influential people. Currently, its members are dead or in hiding. However, the game doesn't begin south of the Novigrad and Redanian border. After a lengthy tutorial segment in White Orchard, you start your quest in Velen; a war-torn region commonly referred to as No Man's Land. Here you will find a series of small, impoverished villages under the watchful ""protection"" of the Bloody Baron. Meanwhile, Geralt's friends are scattered around the region. Triss was last seen in Novigrad; Yenn, after your short introduction to her, is chasing up leads in Skellige; and Dandelion is missing. As Geralt, you must search for Ciri and your friends while navigating the world's tumultuous political climate and hidden conspiracies. There's much to uncover, but everything we've detailed should be more than enough to prepare you for the massive journey ahead.
Story: 10/10
Graphics: 8/10
Gameplay: 7/10
Summary: 25/30
~ A phenomenal and story-rich experience ~",,ＶＮ�?,,,
,2020-01-21,FALSE,,,,186.4,763,1,292030,295,TRUE,"I don't know how to describe my experience with this game without an excess of superlatives. It was one of the best looking games at release. It has my favorite video game protagonist and it is a well fleshed out experience in what feels like a living world. This is an amazing game, an amazing experience and this has been the pinnacle of my 33 years of gaming. It is my favorite game of all time. I have 186 hours played on the PC, I have finished the entire game on the PS4 as well. I just don't get tired of Geralt and this game.",,Goarr,,,
,2020-01-21,FALSE,,,,9.5,763,2,292030,6,TRUE,"Good Game, Perfect Storyline for a rpg players.",7.65612E+16,CrEqualvE,,,
,2020-01-21,FALSE,,,,508.3,763,3,292030,93,TRUE,I rarely write a review and I play few games but this one is worth your time and lots of it. Dive in and let it take hold...,,Lee Majors,,,
,2020-01-21,FALSE,,,,158.4,763,4,292030,2,TRUE,the best rpg ever,,mshoebahmedbaig,,,
Product received for free,2020-01-21,FALSE,,,,56.2,763,5,292030,108,TRUE,i love this game please make more CDPR,,Ur Favorite Blonde,,,
,2020-01-21,FALSE,,,,18.7,763,6,292030,198,TRUE,....,,TheLastUchiha,,,
,2020-01-21,FALSE,,,,165,763,7,292030,399,TRUE,Easily the densest RPG available on the market with some of the best writing to boot. I wouldn't expect anything on Witcher 3's level until CDProjekt Red's very own Cyberpunk 2077.,,Bowsette Gone Bananas,,,
Product received for free,2020-01-21,FALSE,,,,98.1,763,8,292030,34,TRUE,"Wonderful Game. After an experience like this, you can never look at another game the same way~",7.65612E+16,DvSiege,,,
,2020-01-21,FALSE,,,,195,763,9,292030,26,TRUE,the only downside of this game is its ending.,7.65612E+16,NxK (게이�?,,,
,2020-01-21,FALSE,,,,235.9,764,0,292030,36,TRUE,you know you've stumbled upon the greatest game when after finishing it it sends you into an abyss of emptiness and despair.,,manu �?,,,
,2020-01-21,FALSE,,,,65.3,764,1,292030,61,TRUE,good,,Ripterer,,,
,2020-01-21,FALSE,,,,71.7,764,2,292030,114,TRUE,10��10��,,Jasonisonfire,,,
,2020-01-21,FALSE,,,,121.8,764,3,292030,45,TRUE,very good game,,Dedune,,,
,2020-01-21,FALSE,,,,441.5,764,4,292030,97,TRUE,My playtime speaks for itself. Get this game,7.65612E+16,finetunedaudio,,,
,2020-01-21,FALSE,1,,,46.8,764,5,292030,90,TRUE,I put a baby in an oven.,,DRNI,,,
,2020-01-21,FALSE,,,,90.7,764,6,292030,158,TRUE,Probably one of the greatest rpg's of all time. Nothing bad to say about it,7.65612E+16,Pepsi�?Man Returns,,,
,2020-01-21,FALSE,,,,60.1,764,7,292030,126,TRUE,"Game Fun, GG.",,azt,,,
,2020-01-21,FALSE,,,,278,764,8,292030,59,TRUE,"Witcher III has become one of if my my favorite game of all-time. Its storytelling, routes, and worldbuilding are second-to-none. In this roleplaying game, you can play as you see fit taking on the role of a true hero, selfish evildoer, or the true witcher path--somewhere in the middle.
Combat mechanics aren't the best, and the way leveling works means that you'll pretty constantly be looking to improve your gear which distracts from the main point--the story. The quests and story are, however well worth playing. The expansions also only add to an already great game, but they are best purchased and played after completing the story at least once since they're high-level quests (unless you make a profile specifically to play them). I cannot recommend this game enough for fans of Role-Playing, decision, story-driven, and/or Fantasy games.",7.65612E+16,ALedet,,,
,2020-01-21,FALSE,,,,14.1,764,9,292030,164,TRUE,"Hmm.
♥♥♥♥.",,Psykarius,,,
,2020-01-21,FALSE,,,,66.5,765,0,292030,26,TRUE,"Fun and beautiful world. Controls are good. Have had some problems with textures loading, but nothing game breaking",7.65612E+16,maris_down,,,
,2020-01-21,FALSE,,,,142.3,765,1,292030,34,TRUE,Good Story-line. Hooked on playing it.,7.65612E+16,drohr,,,
,2020-01-21,FALSE,,,,12.6,765,2,292030,32,TRUE,"played it on console, plays even better on pc",7.65612E+16,Themilomorgan,,,
,2020-01-21,FALSE,,,,202,765,3,292030,32,TRUE,the best atmosphere game ive ever played,7.65612E+16,David,,,
,2020-01-21,FALSE,,,,15,765,4,292030,53,TRUE,"I cannot express the perfection of this game it has everything perfect story,perfect graphics,perfect voice acting The world is vast and full of quests and things to do I might not have thousands of hours in steam but I played it offline a long time ago and I had a blast I would consider this the greatest RPG I have ever played",7.65612E+16,St0rm,,,
,2020-01-21,FALSE,,,,31,765,5,292030,6,TRUE,Great game. Hours of none stop fun.,,tyler13b,,,
,2020-01-21,FALSE,,,,35.5,765,6,292030,55,TRUE,Its Witcher 3. what else is there to say,7.65612E+16,Aegis,,,
,2020-01-21,FALSE,,,,97.5,765,7,292030,156,TRUE,"Amazing game, bought GOTY for £9.99 ages ago but would've paid £100 and then paid more for the DLC's. Lol genuinely.",,Powell,,,
,2020-01-21,FALSE,,,,174.9,765,8,292030,273,TRUE,"This is a great game. If you like expansive RPGs with alchemy, crafting, magic, swordplay, romance, and stuffed unicorns, this game is for you.",7.65612E+16,CrispyGreedo,,,
,2020-01-21,FALSE,,,,215.2,765,9,292030,190,TRUE,"Better than the witcher 2, nufsaid",,Trade 1,,,
,2020-01-21,FALSE,,,,110.5,766,0,292030,37,TRUE,is the G.O.A.T. game!,7.65612E+16,Allahu Akbar,,,
,2020-01-21,FALSE,,,,95.2,766,1,292030,37,TRUE,Literally my favourite game ever,,chabuddy g,,,
,2020-01-21,FALSE,,,,85.7,766,2,292030,75,TRUE,dont play it if you want to enjoy other games,,ASUS ROG Strix GL531GT-RH71-CB,,,
,2020-01-21,FALSE,,,,61.6,766,3,292030,7,TRUE,Lives up to the hype.,7.65612E+16,timothee.malye,,,
,2020-01-21,FALSE,,,,488.9,766,4,292030,15,TRUE,"This game is full of ♥♥♥♥, monsters, political and moral dilemma, ♥♥♥♥, and also ♥♥♥♥.  Highly recommended.  Also a good story.",,Stephen A. Spliff,,,
,2020-01-21,FALSE,,,,52.1,766,5,292030,200,TRUE,good game.,,mooseboi,,,
,2020-01-21,FALSE,,,,36,766,6,292030,76,TRUE,Do I need to explain why this is the game of the decade?,7.65612E+16,Mister wasaby,,,
,2020-01-21,FALSE,,,,89.3,766,7,292030,73,TRUE,This game has some of the best writing and even side quests will feel just as important as main story-line quests.,7.65612E+16,The Endorfine,,,
,2020-01-21,FALSE,,,,89.4,766,8,292030,86,TRUE,"Amazing game, tonnes of lore and other back stories to role play with.  Generally take your time with this game, don't rush through it.",7.65612E+16,Dingo stole my baby,,,
,2020-01-21,FALSE,,,,101.4,766,9,292030,5,TRUE,LOVE this game! One of my first actual PC games to play. LOVE the story line and the action! :),7.65612E+16,saralara,,,
,2020-01-21,FALSE,,,,93.2,767,0,292030,62,TRUE,There is so much to do and see in the game. You will get your moneys worth. It also will go on sale to get for a good deal.,,Ninja_Jigglypuff,,,
,2020-01-21,FALSE,,,,36.7,767,1,292030,4,TRUE,"So much to say about the game and so little time...
The Witcher III will keep you immersed for hours with its crisp graphics,
fluid movement and AI, and vast variety of quests. I did not play the previous two
games but did use a guide to recap them. Also, stay away from the GWENT card game or you will
spend more time playing it then the story or side quests. :D
Overall 5/5!!!",7.65612E+16,bblack2425,,,
,2020-01-21,FALSE,,,,82.9,767,2,292030,97,TRUE,"excellent story, great atmosphere, no shortage of things to do. Not much else to say its an excellent open world RPG.",,Clip,,,
,2020-01-21,FALSE,,,,50.6,767,3,292030,276,TRUE,"Real strong, man, real strong.",7.65612E+16,arcko1000,,,
,2020-01-21,FALSE,,,,219.6,767,4,292030,248,TRUE,"Played this game multiple times (Way more hours than on steam) Great every time. Many interesting side quests, excellent story. And the graphics hold up quite nicely.",7.65612E+16,Fail Whale,,,
,2020-01-21,FALSE,,,,39.1,767,5,292030,38,TRUE,Amazing game. If you haven't played it then you should.,7.65612E+16,Bodacious,,,
,2020-01-21,FALSE,,,,63.3,767,6,292030,150,TRUE,The story is amazing. What you do matters and most of the characters feel fully fleshed out and real.,7.65612E+16,ion_beast,,,
,2020-01-21,FALSE,,,,50.6,767,7,292030,6,TRUE,Best...Game...Of...All...Time,7.65612E+16,LilJohnnyDumbass,,,
,2020-01-21,FALSE,,,,8.9,767,8,292030,101,TRUE,I love the combat and lore.,7.65612E+16,Zeond,,,
,2020-01-21,FALSE,,,,135.1,767,9,292030,104,TRUE,"Amazing game and story, definitely worth your time!",7.65612E+16,danboisvert,,,
,2020-01-21,FALSE,,,,260.2,768,0,292030,66,TRUE,is good gam,7.65612E+16,Kronos,,,
,2020-01-21,FALSE,,,,38.1,768,1,292030,95,TRUE,"Respect doesn't make History.
11/10",,Obxcured,,,
,2020-01-21,FALSE,,,,146.6,768,2,292030,49,TRUE,This game is a brilliant work of art. It is no wonder why they made a TV series out of it. Highly recommend it to anyone.,7.65612E+16,Macgyver,,,
,2020-01-21,FALSE,,,,241.4,768,3,292030,68,TRUE,One of my all time favorite games. Cant wait for Cyberpunk 2077. However I am willing to wait for CD Project Red.,7.65612E+16,Dragulart,,,
,2020-01-21,FALSE,,,,159.1,768,4,292030,174,TRUE,It is a true masterpiece.,7.65612E+16,matheusdaros77,,,
,2020-01-21,FALSE,,,,46.2,768,5,292030,352,TRUE,It is a masterful game and shows the love and care its developers have put in it. Can't recommend it enough.,,Niiz,,,
,2020-01-21,FALSE,,,,57.4,768,6,292030,3,TRUE,no review necessary,7.65612E+16,desTROYboy777,,,
,2020-01-21,FALSE,,,,27,768,7,292030,7,TRUE,Greatest game of all time!,,hEROnDev,,,
,2020-01-21,FALSE,,,,9.8,768,8,292030,8,TRUE,yur,,Earl of Lemongrab,,,
,2020-01-21,FALSE,,,,171.2,768,9,292030,33,TRUE,BEST GAME EVER!,7.65612E+16,I'm right behind you,,,
,2020-01-21,FALSE,,,,115.2,769,0,292030,20,TRUE,amazing story,7.65612E+16,Dragonsanty,,,
,2020-01-21,FALSE,,,,65.8,769,1,292030,24,TRUE,great game,7.65612E+16,Can i have your kids?,,,
,2020-01-21,FALSE,,,,54.1,769,2,292030,2,TRUE,"This is a very story based game. If you like stories like Skyrim then you will like this game. There is a bit getting used to how the inventory and items work, but it is good and looks good.",7.65612E+16,michaelwillett,,,
,2020-01-21,FALSE,,,,273.3,769,3,292030,124,TRUE,It's ok.,,HazMatter,,,
,2020-01-21,FALSE,,,,104.1,769,4,292030,114,TRUE,"Awesome game, definitely on my top favorite games of all time.",7.65612E+16,Bers3rk,,,
